chrom	start	end	nSites	recombRate	CI95LO	CI95HI
NC_041738.1	38781000	38920000	752	2.1936795192054713e-11	0	4.398691803078974e-11
NC_041738.1	38920000	39059000	725	0	0	2.205012283873503e-11
NC_041738.1	39059000	39198000	837	0	0	2.205012283873503e-11
NC_041738.1	39198000	39337000	740	0	0	2.205012283873503e-11
NC_041738.1	39337000	39476000	768	0	0	2.205012283873503e-11
NC_041738.1	39476000	39615000	1071	4.0688649122301167e-11	1.8638526283566137e-11	6.27387719610362e-11
NC_041738.1	39615000	39754000	1168	4.590239262681348e-11	2.3852269788078452e-11	6.795251546554851e-11
NC_041738.1	39754000	39893000	1228	8.775604496932791e-11	6.570592213059288e-11	1.0980616780806294e-10
NC_041738.1	39893000	40032000	1044	9.054076214585256e-11	6.849063930711753e-11	1.1259088498458759e-10
NC_041738.1	40032000	40171000	1107	3.5191814687553392e-09	3.492166500714977e-09	3.5461964367957015e-09
NC_041738.1	40171000	40310000	1198	3.543984176702296e-11	1.338971892828793e-11	5.748996460575799e-11
NC_041738.1	40310000	40449000	1057	3.328718151042957e-11	1.1237058671694542e-11	5.53373043491646e-11
NC_041738.1	40449000	40588000	1052	8.016491792652358e-11	5.811479508778855e-11	1.0221504076525861e-10
NC_041738.1	40588000	40727000	1175	6.689444542641514e-11	4.4844322587680106e-11	8.894456826515017e-11
NC_041738.1	40727000	40866000	1308	3.417474458479851e-09	3.390459490439489e-09	3.4444894265202134e-09
NC_041738.1	40866000	41005000	1214	9.552439723886807e-11	7.347427440013304e-11	1.175745200776031e-10
NC_041738.1	41005000	41144000	1323	3.463763763578089e-09	3.436748795537727e-09	3.4907787316184514e-09
NC_041738.1	41144000	41283000	1364	3.3991641095592256e-09	3.3721491415188633e-09	3.426179077599588e-09
NC_041738.1	41283000	41422000	1208	1.491220495584198e-10	1.2707192671968476e-10	1.7117217239715482e-10
NC_041738.1	41422000	41561000	1061	1.214575486567854e-10	9.940742581805038e-11	1.4350767149552044e-10
NC_041738.1	41561000	41700000	1231	1.2059686574872933e-10	9.85467429099943e-11	1.4264698858746436e-10
NC_041738.1	41700000	41839000	1177	1.005510226096556e-10	7.850089977092057e-11	1.2260114544839063e-10
NC_041738.1	41839000	41978000	1212	3.3256654680414696e-09	3.2986505000011073e-09	3.352680436081832e-09
NC_041738.1	41978000	42117000	1202	4.387549632848882e-11	2.182537348975379e-11	6.592561916722385e-11
NC_041738.1	42117000	42256000	1170	2.0757557653593963e-11	0	4.280768049232899e-11
NC_041738.1	42256000	42395000	1237	3.3512779017010016e-09	3.3242629336606393e-09	3.378292869741364e-09
NC_041738.1	42395000	42534000	1238	3.3672314999963826e-09	3.3402165319560203e-09	3.394246468036745e-09
NC_041738.1	42534000	42673000	1165	4.271811697137242e-11	2.0667994132637387e-11	6.476823981010745e-11
NC_041738.1	42673000	42812000	1216	5.030697499881245e-11	2.825685216007742e-11	7.235709783754748e-11
NC_041738.1	42812000	42951000	892	0	0	2.205012283873503e-11
NC_041738.1	42951000	43090000	1070	3.3352931725148204e-09	3.308278204474458e-09	3.3623081405551827e-09
NC_041738.1	43090000	43229000	985	0	0	2.205012283873503e-11
NC_041738.1	43229000	43368000	962	2.391711616833112e-11	1.866993329596091e-12	4.596723900706615e-11
NC_041738.1	43368000	43507000	943	0	0	2.205012283873503e-11
NC_041738.1	43507000	43646000	1078	3.3510609233250805e-09	3.3240459552847182e-09	3.378075891365443e-09
NC_041738.1	43646000	43785000	1202	4.21351010368524e-11	2.008497819811737e-11	6.418522387558743e-11
NC_041738.1	43785000	43924000	1106	3.517959225812337e-09	3.490944257771975e-09	3.5449741938526994e-09
NC_041738.1	43924000	44063000	1116	3.4268648541996148e-09	3.3998498861592525e-09	3.453879822239977e-09
NC_041738.1	44063000	44202000	874	0	0	2.205012283873503e-11
NC_041738.1	44202000	44341000	966	2.249185685728402e-11	4.417340185489887e-13	4.454197969601905e-11
NC_041738.1	44341000	44480000	963	1.4426082053767692e-11	0	3.647620489250272e-11
NC_041738.1	44480000	44619000	775	0	0	2.205012283873503e-11
NC_041738.1	44619000	44758000	835	6.77994497679245e-11	4.5749326929189465e-11	8.984957260665953e-11
NC_041738.1	44758000	44897000	894	0	0	2.205012283873503e-11
NC_041738.1	44897000	45036000	759	0	0	2.205012283873503e-11
NC_041738.1	45036000	45175000	916	0	0	2.205012283873503e-11
NC_041738.1	45175000	45314000	762	0	0	2.205012283873503e-11
NC_041738.1	45314000	45453000	682	0	0	2.205012283873503e-11
NC_041738.1	45453000	45592000	762	0	0	2.205012283873503e-11
NC_041738.1	45592000	45731000	893	0	0	2.205012283873503e-11
NC_041738.1	45731000	45870000	982	0	0	2.205012283873503e-11
NC_041738.1	45870000	46009000	1148	3.343997569256056e-09	3.3169826012156936e-09	3.371012537296418e-09
NC_041738.1	46009000	46148000	755	1.9467592165346623e-11	0	4.1517715004081653e-11
NC_041738.1	46148000	46287000	852	1.312452946039221e-11	0	3.517465229912724e-11
NC_041738.1	46287000	46426000	913	0	0	2.205012283873503e-11
NC_041738.1	46426000	46565000	810	0	0	2.205012283873503e-11
NC_041738.1	46565000	46704000	759	1.0648852176510513e-11	0	3.2698975015245543e-11
NC_041738.1	46704000	46843000	966	0	0	2.205012283873503e-11
NC_041738.1	46843000	46982000	1091	3.5044000740507896e-09	3.4773851060104273e-09	3.531415042091152e-09
NC_041738.1	46982000	47121000	1104	3.4159029081848714e-09	3.388887940144509e-09	3.4429178762252337e-09
NC_041738.1	47121000	47260000	1147	3.344407867741031e-09	3.3173928997006685e-09	3.371422835781393e-09
NC_041738.1	47260000	47399000	1245	3.428972255163072e-09	3.4019572871227096e-09	3.455987223203434e-09
NC_041738.1	47399000	47538000	1406	1.2916720906223036e-10	1.0711708622349533e-10	1.512173319009654e-10
NC_041738.1	47538000	47677000	1246	3.4801518631889995e-09	3.453136895148637e-09	3.5071668312293618e-09
NC_041738.1	47677000	47816000	1300	3.5058068030696934e-09	3.478791835029331e-09	3.5328217711100557e-09
NC_041738.1	47816000	47955000	1168	9.996053405120247e-11	7.791041121246744e-11	1.220106568899375e-10
NC_041738.1	47955000	48094000	1226	4.4554234457851105e-11	2.2504111619116075e-11	6.660435729658613e-11
NC_041738.1	48094000	48233000	1279	3.5608646726636737e-09	3.5338497046233114e-09	3.587879640704036e-09
NC_041738.1	48233000	48372000	1235	3.3786347846262877e-09	3.3516198165859254e-09	3.40564975266665e-09
NC_041738.1	48372000	48511000	1120	3.3521223989661245e-09	3.325107430925762e-09	3.3791373670064868e-09
NC_041738.1	48511000	48650000	1129	3.4271457885552763e-09	3.400130820514914e-09	3.4541607565956386e-09
NC_041738.1	48650000	48789000	999	0	0	2.205012283873503e-11
NC_041738.1	48789000	48928000	1048	0	0	2.205012283873503e-11
NC_041738.1	48928000	49067000	1092	3.4634356942099235e-09	3.4364207261695612e-09	3.490450662250286e-09
NC_041738.1	49067000	49206000	1219	6.035710962595362e-11	3.8306986787218586e-11	8.240723246468865e-11
NC_041738.1	49206000	49345000	1160	6.003227738637404e-11	3.7982154547639006e-11	8.208240022510907e-11
NC_041738.1	49345000	49484000	1128	3.4091563389142664e-09	3.382141370873904e-09	3.4361713069546287e-09
NC_041738.1	49484000	49623000	1269	3.4710798557051804e-09	3.444064887664818e-09	3.4980948237455427e-09
NC_041738.1	49623000	49762000	1326	3.4162905770232773e-09	3.389275608982915e-09	3.4433055450636396e-09
NC_041738.1	49762000	49901000	1256	3.5611746504160006e-09	3.5341596823756383e-09	3.588189618456363e-09
NC_041738.1	49901000	50040000	1214	8.491148629425783e-11	6.28613634555228e-11	1.0696160913299286e-10
NC_041738.1	50040000	50179000	1186	1.6305053651422874e-10	1.410004136754937e-10	1.8510065935296377e-10
NC_041738.1	50179000	50318000	1233	1.688226393196328e-10	1.4677251648089777e-10	1.9087276215836783e-10
NC_041738.1	50318000	50457000	1285	3.614923449412365e-09	3.587908481372003e-09	3.6419384174527274e-09
NC_041738.1	50457000	50596000	1221	9.559407139406549e-12	0	3.160952997814158e-11
NC_041738.1	50596000	50735000	1100	3.409677244334875e-09	3.3826622762945127e-09	3.4366922123752373e-09
NC_041738.1	50735000	50874000	1099	3.3936690989101325e-09	3.3666541308697702e-09	3.420684066950495e-09
NC_041738.1	50874000	51013000	1301	3.4642265216982915e-09	3.437211553657929e-09	3.4912414897386538e-09
NC_041738.1	51013000	51152000	1146	1.565287207788602e-10	1.3447859794012517e-10	1.7857884361759523e-10
NC_041738.1	51152000	51291000	1139	3.3754027991411167e-09	3.3483878311007544e-09	3.402417767181479e-09
NC_041738.1	51291000	51430000	1133	3.4731996001122193e-09	3.446184632071857e-09	3.5002145681525816e-09
NC_041738.1	51430000	51569000	1292	3.6364602776742106e-09	3.6094453096338483e-09	3.663475245714573e-09
NC_041738.1	51569000	51708000	1226	7.225833724097998e-11	5.0208214402244946e-11	9.4308460079715e-11
NC_041738.1	51708000	51847000	1166	0	0	2.205012283873503e-11
NC_041738.1	51847000	51986000	1166	0	0	2.205012283873503e-11
NC_041738.1	51986000	52125000	1277	3.549036930892919e-09	3.5220219628525566e-09	3.576051898933281e-09
NC_041738.1	52125000	52264000	1326	3.5242697508369643e-09	3.497254782796602e-09	3.5512847188773266e-09
NC_041738.1	52264000	52403000	1201	3.351116952877814e-09	3.3241019848374518e-09	3.3781319209181763e-09
NC_041738.1	52403000	52542000	1381	3.3332919312168835e-09	3.306276963176521e-09	3.3603068992572458e-09
NC_041738.1	52542000	52681000	1302	3.569682429412519e-09	3.5426674613721566e-09	3.596697397452881e-09
NC_041738.1	52681000	52820000	1346	3.448159654155916e-09	3.4211446861155537e-09	3.4751746221962783e-09
NC_041738.1	52820000	52959000	1260	3.4255212945684583e-09	3.398506326528096e-09	3.4525362626088206e-09
NC_041738.1	52959000	53098000	1284	3.566555726240259e-09	3.5395407581998966e-09	3.5935706942806212e-09
NC_041738.1	53098000	53237000	1324	3.4251121457179344e-09	3.398097177677572e-09	3.4521271137582967e-09
NC_041738.1	53237000	53376000	1320	3.461321818989293e-09	3.4343068509489306e-09	3.488336787029655e-09
NC_041738.1	53376000	53515000	1362	3.381884982741452e-09	3.3548700147010898e-09	3.4088999507818144e-09
NC_041738.1	53515000	53654000	1234	1.4481506510063165e-10	1.2276494226189662e-10	1.6686518793936668e-10
NC_041738.1	53654000	53793000	1108	3.4423494621459264e-09	3.415334494105564e-09	3.4693644301862887e-09
NC_041738.1	53793000	53932000	1086	3.4717332111159986e-09	3.4447182430756363e-09	3.498748179156361e-09
NC_041738.1	53932000	54071000	1113	3.377804415763501e-09	3.3507894477231386e-09	3.4048193838038632e-09
NC_041738.1	54071000	54210000	1053	1.0311972952348088e-10	8.106960668474585e-11	1.251698523622159e-10
NC_041738.1	54210000	54349000	1205	3.338716945415761e-11	1.133704661542258e-11	5.543729229289264e-11
NC_041738.1	54349000	54488000	1225	8.036096085401565e-11	5.831083801528062e-11	1.0241108369275068e-10
NC_041738.1	54488000	54627000	1297	3.6042520583784277e-09	3.5772370903380654e-09	3.63126702641879e-09
NC_041738.1	54627000	54766000	1111	3.570828251918045e-09	3.5438132838776826e-09	3.5978432199584072e-09
NC_041738.1	54766000	54905000	1292	3.6641628980339683e-09	3.637147929993606e-09	3.6911778660743306e-09
NC_041738.1	54905000	55044000	1106	3.4736453557439567e-09	3.4466303877035944e-09	3.500660323784319e-09
NC_041738.1	55044000	55183000	1322	3.436732106188379e-09	3.409717138148017e-09	3.4637470742287414e-09
NC_041738.1	55183000	55322000	1262	3.461647165539022e-09	3.4346321974986596e-09	3.4886621335793842e-09
NC_041738.1	55322000	55461000	1389	3.386889613789973e-09	3.3598746457496107e-09	3.4139045818303353e-09
NC_041738.1	55461000	55600000	1301	3.5625459827952192e-09	3.535531014754857e-09	3.5895609508355815e-09
NC_041738.1	55600000	55739000	1267	3.4772582332749803e-09	3.450243265234618e-09	3.5042732013153426e-09
NC_041738.1	55739000	55878000	1314	3.510143526755525e-09	3.4831285587151626e-09	3.5371584947958872e-09
NC_041738.1	55878000	56017000	1290	3.526529387604609e-09	3.4995144195642465e-09	3.553544355644971e-09
NC_041738.1	56017000	56156000	1108	3.45833966722252e-09	3.4313246991821578e-09	3.4853546352628824e-09
NC_041738.1	56156000	56295000	1087	3.4520975757012855e-09	3.4250826076609232e-09	3.479112543741648e-09
NC_041738.1	56295000	56434000	1197	1.67480259576466e-10	1.4543013673773097e-10	1.8953038241520103e-10
NC_041738.1	56434000	56573000	1119	3.3809892964897057e-09	3.3539743284493434e-09	3.408004264530068e-09
NC_041738.1	56573000	56712000	1236	3.3696972843732753e-09	3.342682316332913e-09	3.3967122524136376e-09
NC_041738.1	56712000	56851000	1167	1.1055384070306334e-10	8.850371786432831e-11	1.3260396354179837e-10
NC_041738.1	56851000	56990000	1204	1.5974612405862296e-10	1.3769600121988793e-10	1.81796246897358e-10
NC_041738.1	56990000	57129000	1368	3.5025575730677516e-09	3.4755426050273893e-09	3.529572541108114e-09
NC_041738.1	57129000	57268000	1318	3.3988563705687253e-09	3.371841402528363e-09	3.4258713386090876e-09
NC_041738.1	57268000	57407000	1043	1.7729692790611012e-11	0	3.977981562934604e-11
NC_041738.1	57407000	57546000	1171	1.4872554668685998e-10	1.2667542384812495e-10	1.70775669525595e-10
NC_041738.1	57546000	57685000	1251	3.4923189286441287e-09	3.4653039606037664e-09	3.519333896684491e-09
NC_041738.1	57685000	57824000	1317	3.5121857010906376e-09	3.4851707330502753e-09	3.539200669131e-09
NC_041738.1	57824000	57963000	1262	3.406160240266386e-09	3.3791452722260238e-09	3.4331752083067484e-09
NC_041738.1	57963000	58102000	1227	1.1301375615029234e-11	0	3.3351498453764264e-11
NC_041738.1	58102000	58241000	1360	3.48872456627848e-09	3.4617095982381176e-09	3.515739534318842e-09
NC_041738.1	58241000	58380000	968	0	0	2.205012283873503e-11
NC_041738.1	58380000	58519000	1381	1.588710102128485e-10	1.3682088737411347e-10	1.8092113305158353e-10
NC_041738.1	58519000	58658000	1180	9.455147370411559e-11	7.250135086538056e-11	1.1660159654285062e-10
NC_041738.1	58658000	58797000	1183	1.1321085769487425e-10	9.116073485613922e-11	1.3526098053360928e-10
NC_041738.1	58797000	58936000	1409	1.1972238722725726e-10	9.767226438852223e-11	1.417725100659923e-10
NC_041738.1	58936000	59075000	1349	3.4955213866760236e-09	3.4685064186356614e-09	3.522536354716386e-09
NC_041738.1	59075000	59214000	1198	8.021725654759809e-11	5.816713370886306e-11	1.0226737938633312e-10
NC_041738.1	59214000	59353000	519	0	0	2.205012283873503e-11
NC_041738.1	59353000	59492000	1189	1.599711801292417e-10	1.3792105729050667e-10	1.8202130296797673e-10
NC_041738.1	59492000	59631000	1190	1.1552957962261053e-10	9.34794567838755e-11	1.3757970246134556e-10
NC_041738.1	59631000	59770000	1062	3.338519561095426e-09	3.3115045930550638e-09	3.3655345291357883e-09
NC_041738.1	59770000	59909000	1209	2.3809867375436343e-11	1.7597445367013124e-12	4.585999021417137e-11
NC_041738.1	59909000	60048000	1213	1.0464692813147036e-10	8.259680529273533e-11	1.266970509702054e-10
NC_041738.1	60048000	60187000	1086	3.356072028630775e-09	3.3290570605904128e-09	3.3830869966711374e-09
NC_041738.1	60187000	60326000	1396	3.345775720963356e-09	3.3187607529229937e-09	3.3727906890037183e-09
NC_041738.1	60326000	60465000	1336	3.4597301198378764e-09	3.432715151797514e-09	3.4867450878782387e-09
NC_041738.1	60465000	60604000	1282	3.6260269819858534e-09	3.599012013945491e-09	3.6530419500262157e-09
NC_041738.1	60604000	60743000	1187	1.6648857884803374e-10	1.444384560092987e-10	1.8853870168676877e-10
NC_041738.1	60743000	60882000	1100	3.4035374097727336e-09	3.3765224417323713e-09	3.430552377813096e-09
NC_041738.1	60882000	61021000	1455	0	0	2.205012283873503e-11
NC_041738.1	61021000	61160000	1437	0	0	2.205012283873503e-11
NC_041738.1	61160000	61299000	1220	2.6642748184764006e-11	4.592625346028976e-12	4.8692871023499036e-11
NC_041738.1	61299000	61438000	1120	3.3772467220404494e-09	3.350231754000087e-09	3.4042616900808117e-09
NC_041738.1	61438000	61577000	1193	9.499266105158578e-11	7.294253821285075e-11	1.170427838903208e-10
NC_041738.1	61577000	61716000	1308	3.5694328377224256e-09	3.5424178696820633e-09	3.596447805762788e-09
NC_041738.1	61716000	61855000	1226	2.4085930911448326e-11	2.035808072713296e-12	4.6136053750183356e-11
NC_041738.1	61855000	61994000	1285	3.5365453054800545e-09	3.5095303374396922e-09	3.563560273520417e-09
NC_041738.1	61994000	62133000	1228	6.341752729603233e-11	4.13674044572973e-11	8.546765013476736e-11
NC_041738.1	62133000	62272000	1295	3.6048302640003747e-09	3.5778152959600124e-09	3.631845232040737e-09
NC_041738.1	62272000	62411000	1280	3.529890192655407e-09	3.5028752246150445e-09	3.556905160695769e-09
NC_041738.1	62411000	62550000	1245	3.4093981251915056e-09	3.3823831571511433e-09	3.436413093231868e-09
NC_041738.1	62550000	62689000	1289	3.525530415773472e-09	3.4985154477331097e-09	3.5525453838138343e-09
NC_041738.1	62689000	62828000	1200	7.595864749738098e-11	5.390852465864595e-11	9.800877033611601e-11
NC_041738.1	62828000	62967000	1077	3.3466469321027043e-09	3.319631964062342e-09	3.3736619001430666e-09
NC_041738.1	62967000	63106000	1090	3.427824435924025e-09	3.400809467883663e-09	3.4548394039643874e-09
NC_041738.1	63106000	63245000	1037	6.641075185778377e-11	4.436062901904874e-11	8.84608746965188e-11
NC_041738.1	63245000	63384000	1058	1.1938899323636916e-10	9.733887039763413e-11	1.4143911607510419e-10
NC_041738.1	63384000	63506031	1062	1.0441688022704918e-10	8.236675738831415e-11	1.264670030657842e-10
NC_041739.1	0	110000	737	3.5182539817397766e-09	3.5130065792272674e-09	3.5235013842522857e-09
NC_041739.1	110000	220000	1035	3.6169831922786626e-10	3.6069033109046387e-10	3.6270630736526864e-10
NC_041739.1	220000	330000	1021	4.407787154780938e-10	4.3977072734069143e-10	4.417867036154962e-10
NC_041739.1	330000	440000	901	1.1076022105326798e-10	1.097522329158656e-10	1.1176820919067036e-10
NC_041739.1	440000	550000	1090	3.435382641364088e-10	3.4253027599900644e-10	3.445462522738112e-10
NC_041739.1	550000	660000	1133	3.257533383375374e-10	3.24745350200135e-10	3.267613264749398e-10
NC_041739.1	660000	770000	1063	3.0454035907904504e-10	3.0353237094164266e-10	3.055483472164474e-10
NC_041739.1	770000	880000	972	1.583860358993291e-10	1.573780477619267e-10	1.5939402403673147e-10
NC_041739.1	880000	990000	982	2.582268159757528e-10	2.5721882783835044e-10	2.592348041131552e-10
NC_041739.1	990000	1100000	1007	2.8914851865222086e-10	2.881405305148185e-10	2.9015650678962325e-10
NC_041739.1	1100000	1210000	1147	3.1321421972367636e-10	3.12206231586274e-10	3.1422220786107875e-10
NC_041739.1	1210000	1320000	1091	3.373772612348145e-10	3.3636927309741213e-10	3.383852493722169e-10
NC_041739.1	1320000	1430000	1047	3.203900456048494e-10	3.1938205746744703e-10	3.213980337422518e-10
NC_041739.1	1430000	1540000	962	1.1647099057032964e-10	1.1546300243292725e-10	1.1747897870773202e-10
NC_041739.1	1540000	1650000	1051	3.0271087033928967e-10	3.017028822018873e-10	3.0371885847669205e-10
NC_041739.1	1650000	1760000	1052	3.0770214807166616e-10	3.066941599342638e-10	3.0871013620906854e-10
NC_041739.1	1760000	1870000	950	3.9036078410711226e-11	3.802809027330884e-11	4.004406654811361e-11
NC_041739.1	1870000	1980000	1055	2.536324374921019e-10	2.526244493546995e-10	2.546404256295043e-10
NC_041739.1	1980000	2090000	1039	3.795391217489906e-10	3.785311336115882e-10	3.80547109886393e-10
NC_041739.1	2090000	2200000	1147	3.0746395736980424e-10	3.0645596923240186e-10	3.0847194550720663e-10
NC_041739.1	2200000	2310000	1081	3.749410422223469e-10	3.739330540849445e-10	3.759490303597493e-10
NC_041739.1	2310000	2420000	934	0	0	1.0079881374023836e-12
NC_041739.1	2420000	2530000	1120	3.3103737458858075e-10	3.3002938645117837e-10	3.3204536272598313e-10
NC_041739.1	2530000	2640000	1121	3.6800068391790716e-10	3.669926957805048e-10	3.6900867205530954e-10
NC_041739.1	2640000	2750000	1070	2.937863166890287e-10	2.927783285516263e-10	2.9479430482643106e-10
NC_041739.1	2750000	2860000	1093	4.1756441978871553e-10	4.1655643165131314e-10	4.185724079261179e-10
NC_041739.1	2860000	2970000	1133	3.2098956943497163e-10	3.1998158129756925e-10	3.21997557572374e-10
NC_041739.1	2970000	3080000	1060	2.391624125335558e-10	2.381544243961534e-10	2.401704006709582e-10
NC_041739.1	3080000	3190000	1218	3.611718985192922e-10	3.601639103818898e-10	3.621798866566946e-10
NC_041739.1	3190000	3300000	1067	2.873557544894769e-10	2.863477663520745e-10	2.8836374262687927e-10
NC_041739.1	3300000	3410000	1092	3.761709319075287e-10	3.751629437701263e-10	3.771789200449311e-10
NC_041739.1	3410000	3520000	1087	3.3810420024015576e-10	3.3709621210275337e-10	3.3911218837755814e-10
NC_041739.1	3520000	3630000	1137	3.5846008714807006e-10	3.574520990106677e-10	3.5946807528547244e-10
NC_041739.1	3630000	3740000	1358	2.9592415124510012e-09	2.953994109938492e-09	2.9644889149635104e-09
NC_041739.1	3740000	3850000	1455	2.634566823864815e-09	2.629319421352306e-09	2.6398142263773243e-09
NC_041739.1	3850000	3960000	1337	3.1721476815505133e-09	3.166900279038004e-09	3.1773950840630225e-09
NC_041739.1	3960000	4070000	1428	2.459150384803204e-09	2.4539029822906947e-09	2.464397787315713e-09
NC_041739.1	4070000	4180000	1443	2.5952989382525675e-09	2.5900515357400583e-09	2.6005463407650766e-09
NC_041739.1	4180000	4290000	1555	2.203704878894057e-09	2.198457476381548e-09	2.208952281406566e-09
NC_041739.1	4290000	4400000	1513	1.7802053013982299e-09	1.7749578988857207e-09	1.785452703910739e-09
NC_041739.1	4400000	4510000	1554	2.1450887830306227e-09	2.1398413805181135e-09	2.150336185543132e-09
NC_041739.1	4510000	4620000	1632	2.1967106519687686e-10	2.1866307705947448e-10	2.2067905333427924e-10
NC_041739.1	4620000	4730000	1495	2.2334410442216922e-09	2.228193641709183e-09	2.2386884467342014e-09
NC_041739.1	4730000	4840000	1470	2.527261130341764e-09	2.5220137278292547e-09	2.532508532854273e-09
NC_041739.1	4840000	4950000	1526	1.620336974038092e-09	1.6150895715255829e-09	1.6255843765506012e-09
NC_041739.1	4950000	5060000	1307	3.4824794745004586e-09	3.4772320719879494e-09	3.4877268770129677e-09
NC_041739.1	5060000	5170000	1443	2.5749772634249996e-09	2.5697298609124904e-09	2.5802246659375087e-09
NC_041739.1	5170000	5280000	1289	1.3054160378348477e-10	1.2953361564608238e-10	1.3154959192088715e-10
NC_041739.1	5280000	5390000	1135	3.8013255239857644e-10	3.7912456426117406e-10	3.8114054053597883e-10
NC_041739.1	5390000	5500000	1127	4.1100608133658007e-10	4.099980931991777e-10	4.1201406947398245e-10
NC_041739.1	5500000	5610000	1073	3.174324909968779e-10	3.164245028594755e-10	3.1844047913428027e-10
NC_041739.1	5610000	5720000	1195	5.419861432917411e-10	5.409781551543387e-10	5.429941314291435e-10
NC_041739.1	5720000	5830000	1087	3.7313646782078565e-10	3.7212847968338327e-10	3.7414445595818804e-10
NC_041739.1	5830000	5940000	1030	4.2165626884945184e-10	4.2064828071204946e-10	4.226642569868542e-10
NC_041739.1	5940000	6050000	1088	3.3473110576448487e-10	3.337231176270825e-10	3.3573909390188726e-10
NC_041739.1	6050000	6160000	1116	3.5274311913624023e-10	3.5173513099883784e-10	3.537511072736426e-10
NC_041739.1	6160000	6270000	1124	3.8870886197506316e-10	3.877008738376608e-10	3.8971685011246555e-10
NC_041739.1	6270000	6380000	1237	2.56474116355648e-10	2.554661282182456e-10	2.5748210449305036e-10
NC_041739.1	6380000	6490000	1166	4.984734020852852e-10	4.974654139478828e-10	4.994813902226876e-10
NC_041739.1	6490000	6600000	1116	3.520517161615834e-10	3.51043728024181e-10	3.530597042989858e-10
NC_041739.1	6600000	6710000	1065	3.292323488403131e-10	3.282243607029107e-10	3.3024033697771547e-10
NC_041739.1	6710000	6820000	1097	3.9585680967467025e-10	3.9484882153726787e-10	3.9686479781207263e-10
NC_041739.1	6820000	6930000	1025	3.9182053643838313e-10	3.9081254830098075e-10	3.928285245757855e-10
NC_041739.1	6930000	7040000	1133	3.5070221959920287e-10	3.496942314618005e-10	3.5171020773660526e-10
NC_041739.1	7040000	7150000	935	3.2489375300544873e-11	3.148138716314249e-11	3.349736343794726e-11
NC_041739.1	7150000	7260000	961	1.2053459284968991e-10	1.1952660471228753e-10	1.215425809870923e-10
NC_041739.1	7260000	7370000	924	0	0	1.0079881374023836e-12
NC_041739.1	7370000	7480000	959	1.0855614087575189e-10	1.075481527383495e-10	1.0956412901315427e-10
NC_041739.1	7480000	7590000	965	1.43204365066344e-10	1.4219637692894162e-10	1.442123532037464e-10
NC_041739.1	7590000	7700000	908	8.270720093766873e-11	8.169921280026635e-11	8.371518907507112e-11
NC_041739.1	7700000	7810000	1015	3.7268439895964725e-10	3.7167641082224486e-10	3.7369238709704963e-10
NC_041739.1	7810000	7920000	1044	3.8723936736833924e-10	3.8623137923093685e-10	3.882473555057416e-10
NC_041739.1	7920000	8030000	941	3.90427658644113e-11	3.803477772700892e-11	4.0050754001813686e-11
NC_041739.1	8030000	8140000	1028	3.9118284372178886e-10	3.901748555843865e-10	3.9219083185919125e-10
NC_041739.1	8140000	8250000	1064	2.91507437078593e-10	2.9049944894119063e-10	2.925154252159954e-10
NC_041739.1	8250000	8360000	964	1.088677844928591e-10	1.0785979635545671e-10	1.0987577263026148e-10
NC_041739.1	8360000	8470000	1139	3.224771931344028e-10	3.2146920499700044e-10	3.234851812718052e-10
NC_041739.1	8470000	8580000	1189	5.229531234905297e-10	5.219451353531273e-10	5.239611116279321e-10
NC_041739.1	8580000	8690000	1001	3.7764048669381354e-10	3.7663249855641116e-10	3.7864847483121593e-10
NC_041739.1	8690000	8800000	727	0	0	1.0079881374023836e-12
NC_041739.1	8800000	8910000	946	7.560170662717477e-11	7.459371848977239e-11	7.660969476457715e-11
NC_041739.1	8910000	9020000	1009	3.59767096940487e-10	3.587591088030846e-10	3.607750850778894e-10
NC_041739.1	9020000	9130000	934	3.5197803309866176e-09	3.5145329284741085e-09	3.525027733499127e-09
NC_041739.1	9130000	9240000	902	6.790656486929298e-11	6.68985767318906e-11	6.891455300669536e-11
NC_041739.1	9240000	9350000	1042	3.4288955856017835e-10	3.4188157042277597e-10	3.4389754669758073e-10
NC_041739.1	9350000	9460000	927	0	0	1.0079881374023836e-12
NC_041739.1	9460000	9570000	980	2.4984305090421985e-10	2.4883506276681747e-10	2.5085103904162223e-10
NC_041739.1	9570000	9680000	1016	4.1164591042758465e-10	4.1063792229018227e-10	4.1265389856498703e-10
NC_041739.1	9680000	9790000	1159	4.974291362555584e-10	4.96421148118156e-10	4.984371243929608e-10
NC_041739.1	9790000	9900000	1029	4.2688253272207477e-10	4.258745445846724e-10	4.2789052085947715e-10
NC_041739.1	9900000	10010000	1132	3.752901137650835e-10	3.742821256276811e-10	3.762981019024859e-10
NC_041739.1	10010000	10120000	946	8.066270003003704e-11	7.965471189263465e-11	8.167068816743942e-11
NC_041739.1	10120000	10230000	1050	3.446523382567269e-10	3.4364435011932453e-10	3.456603263941293e-10
NC_041739.1	10230000	10340000	943	0	0	1.0079881374023836e-12
NC_041739.1	10340000	10450000	660	2.9168983075291894e-11	2.816099493788951e-11	3.017697121269428e-11
NC_041739.1	10450000	10560000	848	3.8965431367490886e-11	3.79574432300885e-11	3.997341950489327e-11
NC_041739.1	10560000	10670000	920	0	0	1.0079881374023836e-12
NC_041739.1	10670000	10780000	863	1.9753744397154258e-10	1.965294558341402e-10	1.9854543210894496e-10
